Kolom1;Light;Temperature;Humidity;Soil_humidity;Plant Type;Time;Waterneed;Kolom2
1737;493.0;24.8;51.0;79.0;Pancake Plant;Wed Apr 10 10:25:37 2024;5,50;
1738;493.0;24.8;50.0;76.0;Pancake Plant;Wed Apr 10 10:25:38 2024;5,50;
1739;493.0;24.8;50.0;56.0;Pancake Plant;Wed Apr 10 10:25:38 2024;4,90;
1740;493.0;24.8;50.0;59.0;Pancake Plant;Wed Apr 10 10:25:39 2024;4,90;
1741;493.0;24.8;50.0;64.0;Pancake Plant;Wed Apr 10 10:25:39 2024;5,00;
1742;493.0;24.9;50.0;66.0;Pancake Plant;Wed Apr 10 10:25:40 2024;5,00;
1743;493.0;25.3;50.0;70.0;Pancake Plant;Wed Apr 10 10:25:40 2024;5,50;
1745;493.0;25.3;50.0;61.0;Pancake Plant;Wed Apr 10 10:25:41 2024;5,00;
1746;493.0;25.3;50.0;75.0;Pancake Plant;Wed Apr 10 10:25:42 2024;5,50;
1747;494.0;25.3;50.0;75.0;Pancake Plant;Wed Apr 10 10:25:42 2024;5,50;
1748;493.0;25.3;50.0;63.0;Pancake Plant;Wed Apr 10 10:25:43 2024;5,00;
1749;493.0;25.3;50.0;67.0;Pancake Plant;Wed Apr 10 10:25:43 2024;5,00;
1750;493.0;25.3;50.0;65.0;Pancake Plant;Wed Apr 10 10:25:44 2024;5,00;
1752;493.0;25.3;49.0;65.0;Pancake Plant;Wed Apr 10 10:25:45 2024;5,00;
1753;481.0;24.8;47.0;68.0;Pancake Plant;Wed Apr 10 10:26:04 2024;5,00;
1754;479.0;24.8;47.0;57.0;Pancake Plant;Wed Apr 10 10:26:05 2024;4,80;
1755;481.0;24.8;47.0;22.0;Pancake Plant;Wed Apr 10 10:26:05 2024;3,00;
1756;484.0;24.8;47.0;18.0;Pancake Plant;Wed Apr 10 10:26:06 2024;3,00;
1757;507.0;24.8;47.0;6.0;Pancake Plant;Wed Apr 10 10:26:06 2024;2,00;
1758;416.0;24.8;47.0;14.0;Pancake Plant;Wed Apr 10 10:26:07 2024;3,00;
1759;489.0;24.8;47.0;12.0;Pancake Plant;Wed Apr 10 10:26:07 2024;3,00;
1760;468.0;24.8;47.0;9.0;Pancake Plant;Wed Apr 10 10:26:08 2024;2,00;
1761;492.0;24.8;47.0;8.0;Pancake Plant;Wed Apr 10 10:26:08 2024;2,00;
1762;493.0;24.8;46.0;7.0;Pancake Plant;Wed Apr 10 10:26:09 2024;2,00;
1763;505.0;24.8;46.0;8.0;Pancake Plant;Wed Apr 10 10:26:09 2024;2,00;
1764;483.0;24.8;46.0;9.0;Pancake Plant;Wed Apr 10 10:26:10 2024;2,00;
1765;474.0;24.8;46.0;9.0;Pancake Plant;Wed Apr 10 10:26:11 2024;2,00;
1766;494.0;24.8;46.0;9.0;Pancake Plant;Wed Apr 10 10:26:11 2024;2,00;
1767;478.0;24.5;46.0;9.0;Pancake Plant;Wed Apr 10 10:26:12 2024;2,00;
1768;450.0;24.5;46.0;9.0;Pancake Plant;Wed Apr 10 10:26:12 2024;2,00;
1769;489.0;24.5;46.0;8.0;Pancake Plant;Wed Apr 10 10:26:13 2024;2,00;
1770;468.0;24.5;46.0;8.0;Pancake Plant;Wed Apr 10 10:26:13 2024;2,00;
1771;484.0;24.5;46.0;7.0;Pancake Plant;Wed Apr 10 10:26:14 2024;2,00;
1772;501.0;24.5;46.0;7.0;Pancake Plant;Wed Apr 10 10:26:14 2024;2,00;
1773;507.0;24.5;46.0;6.0;Pancake Plant;Wed Apr 10 10:26:15 2024;2,00;
1774;490.0;24.5;46.0;6.0;Pancake Plant;Wed Apr 10 10:26:15 2024;2,00;
1775;485.0;24.5;46.0;6.0;Pancake Plant;Wed Apr 10 10:26:16 2024;2,00;
1776;508.0;24.5;46.0;6.0;Pancake Plant;Wed Apr 10 10:26:16 2024;2,00;
1777;493.0;24.5;46.0;6.0;Pancake Plant;Wed Apr 10 10:26:17 2024;2,00;
1778;502.0;24.5;46.0;5.0;Pancake Plant;Wed Apr 10 10:26:17 2024;2,00;
1779;510.0;24.5;45.0;5.0;Pancake Plant;Wed Apr 10 10:26:18 2024;2,00;
1780;511.0;24.5;45.0;5.0;Pancake Plant;Wed Apr 10 10:26:18 2024;2,00;
1781;511.0;24.5;45.0;7.0;Pancake Plant;Wed Apr 10 10:26:19 2024;2,00;
1782;511.0;24.1;45.0;6.0;Pancake Plant;Wed Apr 10 10:26:19 2024;2,00;
1783;511.0;24.1;45.0;7.0;Pancake Plant;Wed Apr 10 10:26:20 2024;2,00;
1784;512.0;24.1;45.0;7.0;Pancake Plant;Wed Apr 10 10:26:20 2024;2,00;
1785;512.0;24.1;45.0;8.0;Pancake Plant;Wed Apr 10 10:26:21 2024;2,00;
1786;487.0;24.1;45.0;6.0;Pancake Plant;Wed Apr 10 10:26:22 2024;2,00;
1787;472.0;24.1;45.0;6.0;Pancake Plant;Wed Apr 10 10:26:22 2024;2,00;
1788;471.0;24.1;45.0;6.0;Pancake Plant;Wed Apr 10 10:26:23 2024;2,00;
1789;472.0;24.1;45.0;8.0;Pancake Plant;Wed Apr 10 10:26:23 2024;2,00;
1790;471.0;24.1;45.0;8.0;Pancake Plant;Wed Apr 10 10:26:24 2024;2,00;
1791;470.0;24.1;45.0;8.0;Pancake Plant;Wed Apr 10 10:26:24 2024;2,00;
1792;443.0;24.1;45.0;8.0;Pancake Plant;Wed Apr 10 10:26:25 2024;2,00;
1793;455.0;24.1;45.0;8.0;Pancake Plant;Wed Apr 10 10:26:25 2024;2,00;
1794;453.0;24.1;45.0;8.0;Pancake Plant;Wed Apr 10 10:26:26 2024;2,00;
1800;453.0;23.8;45.0;8.0;Pancake Plant;Wed Apr 10 10:26:29 2024;2,00;
1801;454.0;23.8;45.0;8.0;Pancake Plant;Wed Apr 10 10:26:29 2024;2,00;
1802;452.0;23.8;45.0;8.0;Pancake Plant;Wed Apr 10 10:26:30 2024;2,00;
1803;451.0;23.8;45.0;8.0;Pancake Plant;Wed Apr 10 10:26:30 2024;2,00;
1804;451.0;23.8;45.0;7.0;Pancake Plant;Wed Apr 10 10:26:31 2024;2,00;
1805;452.0;23.8;45.0;7.0;Pancake Plant;Wed Apr 10 10:26:31 2024;2,00;
1806;450.0;23.8;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:32 2024;2,00;
1812;451.0;23.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:35 2024;2,00;
1814;448.0;23.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:36 2024;2,00;
1817;449.0;23.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:38 2024;2,00;
1818;450.0;23.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:38 2024;2,00;
1823;450.0;23.0;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:41 2024;2,00;
1824;448.0;23.0;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:41 2024;2,00;
1825;449.0;23.0;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:42 2024;2,00;
1828;451.0;23.0;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:44 2024;2,00;
1830;450.0;23.0;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:45 2024;2,00;
1831;451.0;23.0;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:45 2024;2,00;
1839;451.0;22.6;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:49 2024;2,00;
1844;450.0;22.6;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:52 2024;2,00;
1848;450.0;22.2;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:54 2024;2,00;
1851;451.0;22.2;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:56 2024;2,00;
1852;457.0;22.2;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:56 2024;2,00;
1853;458.0;22.2;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:57 2024;2,00;
1854;456.0;22.2;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:57 2024;2,00;
1855;455.0;22.2;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:58 2024;2,00;
1856;454.0;22.2;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:58 2024;2,00;
1857;452.0;22.2;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:59 2024;2,00;
1858;453.0;22.2;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:59 2024;2,00;
1871;453.0;21.8;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:06 2024;2,00;
1872;452.0;21.8;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:07 2024;2,00;
1873;452.0;21.5;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:07 2024;2,00;
1878;470.0;21.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:10 2024;2,00;
1882;452.0;21.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:12 2024;2,00;
1888;453.0;21.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:15 2024;2,00;
1889;454.0;21.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:16 2024;2,00;
1898;452.0;21.0;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:20 2024;2,00;
1903;452.0;21.0;44.0;6.0;Pancake Plant;Wed Apr 10 10:27:23 2024;2,00;
1906;453.0;21.0;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:24 2024;2,00;
1907;453.0;21.0;44.0;6.0;Pancake Plant;Wed Apr 10 10:27:25 2024;2,00;
1917;454.0;20.6;45.0;7.0;Pancake Plant;Wed Apr 10 10:27:30 2024;2,00;
1918;453.0;20.6;45.0;6.0;Pancake Plant;Wed Apr 10 10:27:31 2024;2,00;
1919;453.0;20.6;45.0;7.0;Pancake Plant;Wed Apr 10 10:27:31 2024;2,00;
1920;453.0;20.6;45.0;8.0;Pancake Plant;Wed Apr 10 10:27:32 2024;2,00;
1921;427.0;20.6;45.0;7.0;Pancake Plant;Wed Apr 10 10:27:32 2024;2,00;
1923;376.0;20.6;45.0;1.0;Pancake Plant;Wed Apr 10 10:27:33 2024;2,00;
1924;256.0;20.6;46.0;12.0;Pancake Plant;Wed Apr 10 10:27:34 2024;2,30;
1926;299.0;20.6;45.0;17.0;Pancake Plant;Wed Apr 10 10:27:35 2024;2,30;
1927;350.0;20.4;45.0;15.0;Pancake Plant;Wed Apr 10 10:27:35 2024;2,30;
1928;367.0;20.2;45.0;14.0;Pancake Plant;Wed Apr 10 10:27:36 2024;2,30;
1929;370.0;20.2;45.0;14.0;Pancake Plant;Wed Apr 10 10:27:36 2024;2,30;
1930;417.0;20.2;45.0;12.0;Pancake Plant;Wed Apr 10 10:27:37 2024;2,30;
1931;382.0;20.2;45.0;10.0;Pancake Plant;Wed Apr 10 10:27:38 2024;2,32;
1932;413.0;20.2;45.0;5.0;Pancake Plant;Wed Apr 10 10:27:38 2024;2,00;
1933;404.0;20.2;45.0;15.0;Pancake Plant;Wed Apr 10 10:27:39 2024;2,30;
1934;379.0;20.2;45.0;15.0;Pancake Plant;Wed Apr 10 10:27:39 2024;2,30;
1935;403.0;20.2;45.0;16.0;Pancake Plant;Wed Apr 10 10:27:40 2024;2,30;
1936;400.0;20.2;45.0;16.0;Pancake Plant;Wed Apr 10 10:27:40 2024;2,40;
1937;392.0;20.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:41 2024;2,40;
1938;393.0;20.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:41 2024;2,40;
1939;394.0;20.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:42 2024;2,40;
1942;396.0;20.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:43 2024;2,40;
1943;395.0;20.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:44 2024;2,40;
1945;397.0;20.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:45 2024;2,40;
1946;398.0;19.8;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:45 2024;2,40;
1950;398.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:47 2024;2,40;
1951;397.0;19.8;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:48 2024;2,40;
1952;402.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:49 2024;2,40;
1953;418.0;19.8;46.0;14.0;Pancake Plant;Wed Apr 10 10:27:49 2024;2,40;
1954;416.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:50 2024;2,30;
1955;387.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:50 2024;2,30;
1956;388.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:51 2024;2,30;
1960;389.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:53 2024;2,30;
1961;384.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:53 2024;2,30;
1962;390.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:54 2024;2,30;
1963;379.0;19.4;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:54 2024;2,30;
1964;382.0;19.4;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:55 2024;2,30;
1965;384.0;19.4;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:55 2024;2,30;
1966;387.0;19.4;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:56 2024;2,30;
1967;390.0;19.4;47.0;16.0;Pancake Plant;Wed Apr 10 10:27:56 2024;2,40;
1968;388.0;19.4;47.0;16.0;Pancake Plant;Wed Apr 10 10:27:57 2024;2,40;
1970;387.0;19.4;47.0;16.0;Pancake Plant;Wed Apr 10 10:27:58 2024;2,40;
1971;386.0;19.4;47.0;16.0;Pancake Plant;Wed Apr 10 10:27:58 2024;2,40;
1972;378.0;19.4;47.0;16.0;Pancake Plant;Wed Apr 10 10:27:59 2024;2,40;
1973;373.0;19.4;47.0;12.0;Pancake Plant;Wed Apr 10 10:28:00 2024;2,00;
1974;423.0;19.4;47.0;9.0;Pancake Plant;Wed Apr 10 10:28:00 2024;2,00;
1975;547.0;19.4;47.0;9.0;Pancake Plant;Wed Apr 10 10:28:01 2024;2,00;
1976;556.0;19.4;47.0;9.0;Pancake Plant;Wed Apr 10 10:28:01 2024;2,00;
1977;569.0;19.4;47.0;9.0;Pancake Plant;Wed Apr 10 10:28:02 2024;2,00;
1978;565.0;19.4;47.0;9.0;Pancake Plant;Wed Apr 10 10:28:02 2024;2,00;
1979;553.0;19.4;47.0;11.0;Pancake Plant;Wed Apr 10 10:28:03 2024;2,00;
1980;432.0;19.0;47.0;15.0;Pancake Plant;Wed Apr 10 10:28:03 2024;2,30;
1981;376.0;19.0;47.0;7.0;Pancake Plant;Wed Apr 10 10:28:04 2024;2,00;
1982;395.0;19.0;47.0;16.0;Pancake Plant;Wed Apr 10 10:28:04 2024;2,50;
1983;425.0;19.0;47.0;3.0;Pancake Plant;Wed Apr 10 10:28:05 2024;2,10;
1984;416.0;19.0;47.0;3.0;Pancake Plant;Wed Apr 10 10:28:05 2024;2,10;
1986;402.0;19.0;47.0;8.0;Pancake Plant;Wed Apr 10 10:28:06 2024;2,10;
1987;408.0;19.0;47.0;3.0;Pancake Plant;Wed Apr 10 10:28:07 2024;2,10;
1988;414.0;19.0;47.0;4.0;Pancake Plant;Wed Apr 10 10:28:07 2024;2,10;
1989;429.0;19.0;47.0;4.0;Pancake Plant;Wed Apr 10 10:28:08 2024;2,10;
1990;428.0;19.0;47.0;5.0;Pancake Plant;Wed Apr 10 10:28:08 2024;2,10;
1991;429.0;19.0;47.0;5.0;Pancake Plant;Wed Apr 10 10:28:09 2024;2,10;
1992;439.0;19.0;47.0;5.0;Pancake Plant;Wed Apr 10 10:28:10 2024;2,10;
1993;444.0;19.0;47.0;5.0;Pancake Plant;Wed Apr 10 10:28:10 2024;2,10;
1994;446.0;19.0;47.0;5.0;Pancake Plant;Wed Apr 10 10:28:11 2024;2,10;
1997;447.0;19.0;47.0;5.0;Pancake Plant;Wed Apr 10 10:28:12 2024;2,10;
1999;446.0;18.6;47.0;5.0;Pancake Plant;Wed Apr 10 10:28:13 2024;2,10;
2000;444.0;18.6;47.0;6.0;Pancake Plant;Wed Apr 10 10:28:14 2024;2,10;
2001;436.0;18.6;47.0;6.0;Pancake Plant;Wed Apr 10 10:28:14 2024;2,10;
2002;419.0;18.6;47.0;14.0;Pancake Plant;Wed Apr 10 10:28:15 2024;2,10;
2003;427.0;18.6;47.0;11.0;Pancake Plant;Wed Apr 10 10:28:15 2024;2,10;
2004;432.0;18.6;47.0;14.0;Pancake Plant;Wed Apr 10 10:28:16 2024;2,10;
2005;431.0;18.6;47.0;16.0;Pancake Plant;Wed Apr 10 10:28:16 2024;2,10;
2007;431.0;18.6;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:17 2024;2,10;
2009;432.0;18.6;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:18 2024;2,10;
2013;439.0;18.2;46.0;10.0;Pancake Plant;Wed Apr 10 10:28:21 2024;2,10;
2014;446.0;18.2;46.0;6.0;Pancake Plant;Wed Apr 10 10:28:21 2024;2,10;
2015;430.0;18.2;46.0;17.0;Pancake Plant;Wed Apr 10 10:28:22 2024;2,10;
2016;432.0;18.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:22 2024;2,10;
2017;431.0;18.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:23 2024;2,10;
2018;429.0;18.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:23 2024;2,10;
2019;414.0;18.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:24 2024;2,10;
2020;471.0;18.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:24 2024;2,10;
2021;425.0;18.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:25 2024;2,10;
2022;464.0;17.8;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:25 2024;2,10;
2023;396.0;17.8;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:26 2024;2,10;
2024;431.0;17.8;46.0;18.0;Pancake Plant;Wed Apr 10 10:28:26 2024;3,00;
2025;331.0;17.8;45.0;19.0;Pancake Plant;Wed Apr 10 10:28:27 2024;3,00;
2026;437.0;17.8;45.0;19.0;Pancake Plant;Wed Apr 10 10:28:27 2024;3,00;
2027;397.0;17.8;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:28 2024;3,00;
2028;454.0;17.8;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:28 2024;3,00;
2029;466.0;17.8;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:29 2024;3,00;
2030;467.0;17.8;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:29 2024;3,00;
2031;468.0;17.8;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:30 2024;3,00;
2032;475.0;17.8;45.0;13.0;Pancake Plant;Wed Apr 10 10:28:30 2024;2,30;
2033;481.0;17.5;45.0;10.0;Pancake Plant;Wed Apr 10 10:28:31 2024;2,30;
2035;488.0;17.4;45.0;11.0;Pancake Plant;Wed Apr 10 10:28:32 2024;2,30;
2036;486.0;17.4;45.0;11.0;Pancake Plant;Wed Apr 10 10:28:33 2024;2,30;
2037;489.0;17.4;45.0;11.0;Pancake Plant;Wed Apr 10 10:28:33 2024;2,30;
2038;490.0;17.4;45.0;11.0;Pancake Plant;Wed Apr 10 10:28:34 2024;2,30;
2039;485.0;17.4;45.0;11.0;Pancake Plant;Wed Apr 10 10:28:34 2024;2,30;
2040;481.0;17.4;45.0;7.0;Pancake Plant;Wed Apr 10 10:28:35 2024;2,00;
2041;461.0;17.4;45.0;16.0;Pancake Plant;Wed Apr 10 10:28:35 2024;2,50;
2042;472.0;17.4;45.0;17.0;Pancake Plant;Wed Apr 10 10:28:36 2024;3,00;
2043;474.0;17.4;45.0;17.0;Pancake Plant;Wed Apr 10 10:28:36 2024;3,00;
2044;477.0;17.4;45.0;17.0;Pancake Plant;Wed Apr 10 10:28:37 2024;3,00;
2045;476.0;17.4;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:37 2024;3,00;
2046;472.0;17.4;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:38 2024;3,00;
2047;463.0;17.4;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:38 2024;3,00;
2048;463.0;17.0;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:39 2024;3,00;
2049;465.0;17.0;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:39 2024;3,00;
2050;676.0;16.1;49.0;73.0;Cactei;Wed Apr 10 10:29:34 2024;6,00;
2051;675.0;16.1;49.0;74.0;Cactei;Wed Apr 10 10:29:34 2024;6,00;
2052;677.0;16.6;49.0;73.0;Cactei;Wed Apr 10 10:29:35 2024;6,00;
2053;690.0;16.6;49.0;72.0;Cactei;Wed Apr 10 10:29:35 2024;6,00;
2054;691.0;16.6;49.0;72.0;Cactei;Wed Apr 10 10:29:36 2024;6,00;
2055;687.0;16.6;49.0;76.0;Cactei;Wed Apr 10 10:29:36 2024;6,50;
2056;686.0;16.6;49.0;79.0;Cactei;Wed Apr 10 10:29:37 2024;6,70;
2057;686.0;16.6;49.0;82.0;Cactei;Wed Apr 10 10:29:37 2024;7,00;
2059;687.0;16.6;49.0;83.0;Cactei;Wed Apr 10 10:29:38 2024;7,00;
2060;688.0;16.6;49.0;83.0;Cactei;Wed Apr 10 10:29:39 2024;7,00;
2061;687.0;16.6;49.0;82.0;Cactei;Wed Apr 10 10:29:39 2024;7,00;
2062;681.0;16.6;50.0;81.0;Cactei;Wed Apr 10 10:29:40 2024;7,00;
2063;675.0;16.6;50.0;75.0;Cactei;Wed Apr 10 10:29:40 2024;6,50;
2064;616.0;16.6;50.0;78.0;Cactei;Wed Apr 10 10:29:41 2024;6,70;
2065;578.0;16.6;50.0;69.0;Cactei;Wed Apr 10 10:29:41 2024;6,00;
2066;615.0;16.6;50.0;69.0;Cactei;Wed Apr 10 10:29:42 2024;6,00;
2067;613.0;16.6;50.0;73.0;Cactei;Wed Apr 10 10:29:42 2024;6,00;
2068;610.0;16.6;50.0;76.0;Cactei;Wed Apr 10 10:29:43 2024;6,50;
2069;613.0;16.6;50.0;75.0;Cactei;Wed Apr 10 10:29:44 2024;6,50;
2070;614.0;16.6;50.0;74.0;Cactei;Wed Apr 10 10:29:44 2024;6,50;
2071;611.0;16.6;50.0;76.0;Cactei;Wed Apr 10 10:29:45 2024;6,50;
2072;612.0;16.6;50.0;74.0;Cactei;Wed Apr 10 10:29:45 2024;6,30;
2073;611.0;16.6;50.0;75.0;Cactei;Wed Apr 10 10:29:46 2024;6,50;
2074;618.0;16.6;50.0;69.0;Cactei;Wed Apr 10 10:29:46 2024;6,00;
2075;617.0;17.0;50.0;68.0;Cactei;Wed Apr 10 10:29:47 2024;6,00;
2076;615.0;17.0;50.0;73.0;Cactei;Wed Apr 10 10:29:47 2024;6,00;
2077;606.0;17.0;50.0;78.0;Cactei;Wed Apr 10 10:29:48 2024;6,50;
2078;611.0;17.0;50.0;76.0;Cactei;Wed Apr 10 10:29:48 2024;6,50;
2079;609.0;17.0;50.0;79.0;Cactei;Wed Apr 10 10:29:49 2024;6,50;
2080;606.0;17.0;50.0;79.0;Cactei;Wed Apr 10 10:29:49 2024;6,50;
2081;608.0;17.0;50.0;76.0;Cactei;Wed Apr 10 10:29:50 2024;6,50;
2082;615.0;17.0;50.0;77.0;Cactei;Wed Apr 10 10:29:50 2024;6,50;
2083;614.0;17.0;50.0;77.0;Cactei;Wed Apr 10 10:29:51 2024;6,50;
2085;617.0;17.0;51.0;74.0;Cactei;Wed Apr 10 10:29:52 2024;6,50;
2086;615.0;17.0;51.0;76.0;Cactei;Wed Apr 10 10:29:52 2024;6,50;
2087;614.0;17.0;51.0;78.0;Cactei;Wed Apr 10 10:29:53 2024;6,40;
2088;611.0;17.0;51.0;81.0;Cactei;Wed Apr 10 10:29:53 2024;6,40;
2089;610.0;17.0;51.0;82.0;Cactei;Wed Apr 10 10:29:54 2024;6,50;
2090;610.0;17.4;51.0;83.0;Cactei;Wed Apr 10 10:29:55 2024;6,50;
2091;611.0;17.4;51.0;75.0;Cactei;Wed Apr 10 10:29:55 2024;6,30;
2092;626.0;17.4;51.0;5.0;Cactei;Wed Apr 10 10:29:56 2024;3,00;
2093;625.0;17.4;51.0;3.0;Cactei;Wed Apr 10 10:29:56 2024;3,00;
2094;623.0;17.4;51.0;10.0;Cactei;Wed Apr 10 10:29:57 2024;3,50;
2095;619.0;17.4;52.0;15.0;Cactei;Wed Apr 10 10:29:57 2024;4,00;
2096;621.0;17.4;52.0;16.0;Cactei;Wed Apr 10 10:29:58 2024;4,00;
2097;622.0;17.4;52.0;16.0;Cactei;Wed Apr 10 10:29:58 2024;4,00;
2098;621.0;17.4;52.0;15.0;Cactei;Wed Apr 10 10:29:59 2024;4,00;
2099;622.0;17.4;52.0;18.0;Cactei;Wed Apr 10 10:29:59 2024;4,00;
2100;620.0;17.4;52.0;25.0;Cactei;Wed Apr 10 10:30:00 2024;4,50;
2101;621.0;17.4;52.0;29.0;Cactei;Wed Apr 10 10:30:00 2024;4,50;
2102;621.0;17.4;52.0;30.0;Cactei;Wed Apr 10 10:30:01 2024;4,50;
2103;617.0;17.4;52.0;30.0;Cactei;Wed Apr 10 10:30:01 2024;4,50;
2104;593.0;17.4;52.0;33.0;Cactei;Wed Apr 10 10:30:02 2024;4,50;
2105;579.0;17.8;52.0;34.0;Cactei;Wed Apr 10 10:30:02 2024;4,50;
2106;553.0;17.8;52.0;33.0;Cactei;Wed Apr 10 10:30:03 2024;4,50;
2107;587.0;17.8;52.0;32.0;Cactei;Wed Apr 10 10:30:03 2024;4,50;
2109;587.0;17.8;52.0;34.0;Cactei;Wed Apr 10 10:30:04 2024;4,50;
2110;586.0;17.8;53.0;36.0;Cactei;Wed Apr 10 10:30:05 2024;4,50;
2111;586.0;17.8;53.0;35.0;Cactei;Wed Apr 10 10:30:06 2024;4,50;
2112;589.0;17.8;53.0;33.0;Cactei;Wed Apr 10 10:30:06 2024;4,50;
2114;599.0;17.8;53.0;23.0;Cactei;Wed Apr 10 10:30:07 2024;4,50;
2115;599.0;17.8;53.0;24.0;Cactei;Wed Apr 10 10:30:08 2024;4,50;
2116;601.0;17.8;53.0;22.0;Cactei;Wed Apr 10 10:30:08 2024;4,00;
2117;594.0;17.8;53.0;29.0;Cactei;Wed Apr 10 10:30:09 2024;4,00;
2118;599.0;17.8;53.0;25.0;Cactei;Wed Apr 10 10:30:09 2024;4,00;
2120;589.0;18.2;53.0;5.0;Cactei;Wed Apr 10 10:30:10 2024;3,00;
2122;598.0;18.2;53.0;2.0;Cactei;Wed Apr 10 10:30:11 2024;3,00;
2123;596.0;18.2;53.0;3.0;Cactei;Wed Apr 10 10:30:12 2024;3,00;
2125;598.0;18.2;53.0;6.0;Cactei;Wed Apr 10 10:30:13 2024;3,00;
2126;595.0;18.2;53.0;6.0;Cactei;Wed Apr 10 10:30:13 2024;3,00;
2127;589.0;18.2;53.0;6.0;Cactei;Wed Apr 10 10:30:14 2024;3,00;
2128;569.0;18.2;53.0;14.0;Cactei;Wed Apr 10 10:30:14 2024;3,50;
2129;591.0;18.2;53.0;9.0;Cactei;Wed Apr 10 10:30:15 2024;3,00;
2130;583.0;18.2;53.0;20.0;Cactei;Wed Apr 10 10:30:15 2024;3,50;
2131;590.0;18.2;54.0;12.0;Cactei;Wed Apr 10 10:30:16 2024;3,00;
2132;588.0;18.2;54.0;20.0;Cactei;Wed Apr 10 10:30:17 2024;3,50;
2133;595.0;18.2;54.0;14.0;Cactei;Wed Apr 10 10:30:17 2024;3,00;
