;Light;Temperature;Humidity;Soil_humidity;Plant Type;Time;Waterneed
1188;454.0;23.8;45.0;8.0;Pancake Plant;Wed Apr 10 10:26:29 2024;2
1189;452.0;23.8;45.0;8.0;Pancake Plant;Wed Apr 10 10:26:30 2024;2
1190;451.0;23.8;45.0;8.0;Pancake Plant;Wed Apr 10 10:26:30 2024;2
1191;451.0;23.8;45.0;7.0;Pancake Plant;Wed Apr 10 10:26:31 2024;2
1192;452.0;23.8;45.0;7.0;Pancake Plant;Wed Apr 10 10:26:31 2024;2
1193;450.0;23.8;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:32 2024;2
1194;451.0;23.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:35 2024;2
1195;448.0;23.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:36 2024;2
1196;449.0;23.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:38 2024;2
1197;450.0;23.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:38 2024;2
1198;450.0;23.0;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:41 2024;2
1199;448.0;23.0;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:41 2024;2
1200;449.0;23.0;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:42 2024;2
1201;451.0;23.0;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:44 2024;2
1202;450.0;23.0;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:45 2024;2
1203;451.0;23.0;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:45 2024;2
1204;451.0;22.6;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:49 2024;2
1205;450.0;22.6;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:52 2024;2
1206;450.0;22.2;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:54 2024;2
1207;451.0;22.2;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:56 2024;2
1208;457.0;22.2;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:56 2024;2
1209;458.0;22.2;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:57 2024;2
1210;456.0;22.2;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:57 2024;2
1211;455.0;22.2;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:58 2024;2
1212;454.0;22.2;44.0;6.0;Pancake Plant;Wed Apr 10 10:26:58 2024;2
1213;452.0;22.2;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:59 2024;2
1214;453.0;22.2;44.0;7.0;Pancake Plant;Wed Apr 10 10:26:59 2024;2
1215;453.0;21.8;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:06 2024;2
1216;452.0;21.8;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:07 2024;2
1217;452.0;21.5;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:07 2024;2
1218;470.0;21.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:10 2024;2
1219;452.0;21.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:12 2024;2
1220;453.0;21.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:15 2024;2
1221;454.0;21.4;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:16 2024;2
1222;452.0;21.0;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:20 2024;2
1223;452.0;21.0;44.0;6.0;Pancake Plant;Wed Apr 10 10:27:23 2024;2
1224;453.0;21.0;44.0;7.0;Pancake Plant;Wed Apr 10 10:27:24 2024;2
1225;453.0;21.0;44.0;6.0;Pancake Plant;Wed Apr 10 10:27:25 2024;2
1226;454.0;20.6;45.0;7.0;Pancake Plant;Wed Apr 10 10:27:30 2024;2
1227;453.0;20.6;45.0;6.0;Pancake Plant;Wed Apr 10 10:27:31 2024;2
1228;453.0;20.6;45.0;7.0;Pancake Plant;Wed Apr 10 10:27:31 2024;2
1229;453.0;20.6;45.0;8.0;Pancake Plant;Wed Apr 10 10:27:32 2024;2
1230;427.0;20.6;45.0;7.0;Pancake Plant;Wed Apr 10 10:27:32 2024;2
1231;376.0;20.6;45.0;1.0;Pancake Plant;Wed Apr 10 10:27:33 2024;2
1232;256.0;20.6;46.0;12.0;Pancake Plant;Wed Apr 10 10:27:34 2024;2.3
1233;299.0;20.6;45.0;17.0;Pancake Plant;Wed Apr 10 10:27:35 2024;2.3
1234;350.0;20.4;45.0;15.0;Pancake Plant;Wed Apr 10 10:27:35 2024;2.3
1235;367.0;20.2;45.0;14.0;Pancake Plant;Wed Apr 10 10:27:36 2024;2.3
1236;370.0;20.2;45.0;14.0;Pancake Plant;Wed Apr 10 10:27:36 2024;2.3
1237;417.0;20.2;45.0;12.0;Pancake Plant;Wed Apr 10 10:27:37 2024;2.3
1238;382.0;20.2;45.0;10.0;Pancake Plant;Wed Apr 10 10:27:38 2024;2.32
1239;413.0;20.2;45.0;5.0;Pancake Plant;Wed Apr 10 10:27:38 2024;2
1240;404.0;20.2;45.0;15.0;Pancake Plant;Wed Apr 10 10:27:39 2024;2.3
1241;379.0;20.2;45.0;15.0;Pancake Plant;Wed Apr 10 10:27:39 2024;2.3
1242;403.0;20.2;45.0;16.0;Pancake Plant;Wed Apr 10 10:27:40 2024;2.3
1243;400.0;20.2;45.0;16.0;Pancake Plant;Wed Apr 10 10:27:40 2024;2.4
1244;392.0;20.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:41 2024;2.4
1245;393.0;20.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:41 2024;2.4
1246;394.0;20.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:42 2024;2.4
1247;396.0;20.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:43 2024;2.4
1248;395.0;20.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:44 2024;2.4
1249;397.0;20.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:45 2024;2.4
1250;398.0;19.8;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:45 2024;2.4
1251;398.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:47 2024;2.4
1252;397.0;19.8;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:48 2024;2.4
1253;402.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:49 2024;2.4
1254;418.0;19.8;46.0;14.0;Pancake Plant;Wed Apr 10 10:27:49 2024;2.4
1255;416.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:50 2024;2.3
1256;387.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:50 2024;2.3
1257;388.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:51 2024;2.3
1258;389.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:53 2024;2.3
1259;384.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:53 2024;2.3
1260;390.0;19.8;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:54 2024;2.3
1261;379.0;19.4;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:54 2024;2.3
1262;382.0;19.4;46.0;15.0;Pancake Plant;Wed Apr 10 10:27:55 2024;2.3
1263;384.0;19.4;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:55 2024;2.3
1264;387.0;19.4;46.0;16.0;Pancake Plant;Wed Apr 10 10:27:56 2024;2.3
1265;390.0;19.4;47.0;16.0;Pancake Plant;Wed Apr 10 10:27:56 2024;2.4
1266;388.0;19.4;47.0;16.0;Pancake Plant;Wed Apr 10 10:27:57 2024;2.4
1267;387.0;19.4;47.0;16.0;Pancake Plant;Wed Apr 10 10:27:58 2024;2.4
1268;386.0;19.4;47.0;16.0;Pancake Plant;Wed Apr 10 10:27:58 2024;2.4
1269;378.0;19.4;47.0;16.0;Pancake Plant;Wed Apr 10 10:27:59 2024;2.4
1270;373.0;19.4;47.0;12.0;Pancake Plant;Wed Apr 10 10:28:00 2024;2
1271;423.0;19.4;47.0;9.0;Pancake Plant;Wed Apr 10 10:28:00 2024;2
1272;547.0;19.4;47.0;9.0;Pancake Plant;Wed Apr 10 10:28:01 2024;2
1273;556.0;19.4;47.0;9.0;Pancake Plant;Wed Apr 10 10:28:01 2024;2
1274;569.0;19.4;47.0;9.0;Pancake Plant;Wed Apr 10 10:28:02 2024;2
1275;565.0;19.4;47.0;9.0;Pancake Plant;Wed Apr 10 10:28:02 2024;2
1276;553.0;19.4;47.0;11.0;Pancake Plant;Wed Apr 10 10:28:03 2024;2
1277;432.0;19.0;47.0;15.0;Pancake Plant;Wed Apr 10 10:28:03 2024;2.3
1278;376.0;19.0;47.0;7.0;Pancake Plant;Wed Apr 10 10:28:04 2024;2
1279;395.0;19.0;47.0;16.0;Pancake Plant;Wed Apr 10 10:28:04 2024;2.5
1280;425.0;19.0;47.0;3.0;Pancake Plant;Wed Apr 10 10:28:05 2024;2.1
1281;416.0;19.0;47.0;3.0;Pancake Plant;Wed Apr 10 10:28:05 2024;2.1
1282;402.0;19.0;47.0;8.0;Pancake Plant;Wed Apr 10 10:28:06 2024;2.1
1283;408.0;19.0;47.0;3.0;Pancake Plant;Wed Apr 10 10:28:07 2024;2.1
1284;414.0;19.0;47.0;4.0;Pancake Plant;Wed Apr 10 10:28:07 2024;2.1
1285;429.0;19.0;47.0;4.0;Pancake Plant;Wed Apr 10 10:28:08 2024;2.1
1286;428.0;19.0;47.0;5.0;Pancake Plant;Wed Apr 10 10:28:08 2024;2.1
1287;429.0;19.0;47.0;5.0;Pancake Plant;Wed Apr 10 10:28:09 2024;2.1
1288;439.0;19.0;47.0;5.0;Pancake Plant;Wed Apr 10 10:28:10 2024;2.1
1289;444.0;19.0;47.0;5.0;Pancake Plant;Wed Apr 10 10:28:10 2024;2.1
1290;446.0;19.0;47.0;5.0;Pancake Plant;Wed Apr 10 10:28:11 2024;2.1
1291;447.0;19.0;47.0;5.0;Pancake Plant;Wed Apr 10 10:28:12 2024;2.1
1292;446.0;18.6;47.0;5.0;Pancake Plant;Wed Apr 10 10:28:13 2024;2.1
1293;444.0;18.6;47.0;6.0;Pancake Plant;Wed Apr 10 10:28:14 2024;2.1
1294;436.0;18.6;47.0;6.0;Pancake Plant;Wed Apr 10 10:28:14 2024;2.1
1295;419.0;18.6;47.0;14.0;Pancake Plant;Wed Apr 10 10:28:15 2024;2.1
1296;427.0;18.6;47.0;11.0;Pancake Plant;Wed Apr 10 10:28:15 2024;2.1
1297;432.0;18.6;47.0;14.0;Pancake Plant;Wed Apr 10 10:28:16 2024;2.1
1298;431.0;18.6;47.0;16.0;Pancake Plant;Wed Apr 10 10:28:16 2024;2.1
1299;431.0;18.6;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:17 2024;2.1
1300;432.0;18.6;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:18 2024;2.1
1301;439.0;18.2;46.0;10.0;Pancake Plant;Wed Apr 10 10:28:21 2024;2.1
1302;446.0;18.2;46.0;6.0;Pancake Plant;Wed Apr 10 10:28:21 2024;2.1
1303;430.0;18.2;46.0;17.0;Pancake Plant;Wed Apr 10 10:28:22 2024;2.1
1304;432.0;18.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:22 2024;2.1
1305;431.0;18.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:23 2024;2.1
1306;429.0;18.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:23 2024;2.1
1307;414.0;18.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:24 2024;2.1
1308;471.0;18.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:24 2024;2.1
1309;425.0;18.2;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:25 2024;2.1
1310;464.0;17.8;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:25 2024;2.1
1311;396.0;17.8;46.0;16.0;Pancake Plant;Wed Apr 10 10:28:26 2024;2.1
1312;431.0;17.8;46.0;18.0;Pancake Plant;Wed Apr 10 10:28:26 2024;3
1313;331.0;17.8;45.0;19.0;Pancake Plant;Wed Apr 10 10:28:27 2024;3
1314;437.0;17.8;45.0;19.0;Pancake Plant;Wed Apr 10 10:28:27 2024;3
1315;397.0;17.8;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:28 2024;3
1316;454.0;17.8;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:28 2024;3
1317;466.0;17.8;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:29 2024;3
1318;467.0;17.8;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:29 2024;3
1319;468.0;17.8;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:30 2024;3
1320;475.0;17.8;45.0;13.0;Pancake Plant;Wed Apr 10 10:28:30 2024;2.3
1321;481.0;17.5;45.0;10.0;Pancake Plant;Wed Apr 10 10:28:31 2024;2.3
1322;488.0;17.4;45.0;11.0;Pancake Plant;Wed Apr 10 10:28:32 2024;2.3
1323;486.0;17.4;45.0;11.0;Pancake Plant;Wed Apr 10 10:28:33 2024;2.3
1324;489.0;17.4;45.0;11.0;Pancake Plant;Wed Apr 10 10:28:33 2024;2.3
1325;490.0;17.4;45.0;11.0;Pancake Plant;Wed Apr 10 10:28:34 2024;2.3
1326;485.0;17.4;45.0;11.0;Pancake Plant;Wed Apr 10 10:28:34 2024;2.3
1327;481.0;17.4;45.0;7.0;Pancake Plant;Wed Apr 10 10:28:35 2024;2
1328;461.0;17.4;45.0;16.0;Pancake Plant;Wed Apr 10 10:28:35 2024;2.5
1329;472.0;17.4;45.0;17.0;Pancake Plant;Wed Apr 10 10:28:36 2024;3
1330;474.0;17.4;45.0;17.0;Pancake Plant;Wed Apr 10 10:28:36 2024;3
1331;477.0;17.4;45.0;17.0;Pancake Plant;Wed Apr 10 10:28:37 2024;3
1332;476.0;17.4;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:37 2024;3
1333;472.0;17.4;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:38 2024;3
1334;463.0;17.4;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:38 2024;3
1335;463.0;17.0;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:39 2024;3
1336;465.0;17.0;45.0;18.0;Pancake Plant;Wed Apr 10 10:28:39 2024;3
1337;676.0;16.1;49.0;73.0;Cactei;Wed Apr 10 10:29:34 2024;6
1338;675.0;16.1;49.0;74.0;Cactei;Wed Apr 10 10:29:34 2024;6
1339;677.0;16.6;49.0;73.0;Cactei;Wed Apr 10 10:29:35 2024;6
1340;690.0;16.6;49.0;72.0;Cactei;Wed Apr 10 10:29:35 2024;6
1341;691.0;16.6;49.0;72.0;Cactei;Wed Apr 10 10:29:36 2024;6
1342;687.0;16.6;49.0;76.0;Cactei;Wed Apr 10 10:29:36 2024;6.5
1343;686.0;16.6;49.0;79.0;Cactei;Wed Apr 10 10:29:37 2024;6.7
1344;686.0;16.6;49.0;82.0;Cactei;Wed Apr 10 10:29:37 2024;7
1345;687.0;16.6;49.0;83.0;Cactei;Wed Apr 10 10:29:38 2024;7
1346;688.0;16.6;49.0;83.0;Cactei;Wed Apr 10 10:29:39 2024;7
1347;687.0;16.6;49.0;82.0;Cactei;Wed Apr 10 10:29:39 2024;7
1348;681.0;16.6;50.0;81.0;Cactei;Wed Apr 10 10:29:40 2024;7
1349;675.0;16.6;50.0;75.0;Cactei;Wed Apr 10 10:29:40 2024;6.5
1350;616.0;16.6;50.0;78.0;Cactei;Wed Apr 10 10:29:41 2024;6.7
1351;578.0;16.6;50.0;69.0;Cactei;Wed Apr 10 10:29:41 2024;6
1352;615.0;16.6;50.0;69.0;Cactei;Wed Apr 10 10:29:42 2024;6
1353;613.0;16.6;50.0;73.0;Cactei;Wed Apr 10 10:29:42 2024;6
1354;610.0;16.6;50.0;76.0;Cactei;Wed Apr 10 10:29:43 2024;6.5
1355;613.0;16.6;50.0;75.0;Cactei;Wed Apr 10 10:29:44 2024;6.5
1356;614.0;16.6;50.0;74.0;Cactei;Wed Apr 10 10:29:44 2024;6.5
1357;611.0;16.6;50.0;76.0;Cactei;Wed Apr 10 10:29:45 2024;6.5
1358;612.0;16.6;50.0;74.0;Cactei;Wed Apr 10 10:29:45 2024;6.3
1359;611.0;16.6;50.0;75.0;Cactei;Wed Apr 10 10:29:46 2024;6.5
1360;618.0;16.6;50.0;69.0;Cactei;Wed Apr 10 10:29:46 2024;6
1361;617.0;17.0;50.0;68.0;Cactei;Wed Apr 10 10:29:47 2024;6
1362;615.0;17.0;50.0;73.0;Cactei;Wed Apr 10 10:29:47 2024;6
1363;606.0;17.0;50.0;78.0;Cactei;Wed Apr 10 10:29:48 2024;6.5
1364;611.0;17.0;50.0;76.0;Cactei;Wed Apr 10 10:29:48 2024;6.5
1365;609.0;17.0;50.0;79.0;Cactei;Wed Apr 10 10:29:49 2024;6.5
1366;606.0;17.0;50.0;79.0;Cactei;Wed Apr 10 10:29:49 2024;6.5
1367;608.0;17.0;50.0;76.0;Cactei;Wed Apr 10 10:29:50 2024;6.5
1368;615.0;17.0;50.0;77.0;Cactei;Wed Apr 10 10:29:50 2024;6.5
1369;614.0;17.0;50.0;77.0;Cactei;Wed Apr 10 10:29:51 2024;6.5
1370;617.0;17.0;51.0;74.0;Cactei;Wed Apr 10 10:29:52 2024;6.5
1371;615.0;17.0;51.0;76.0;Cactei;Wed Apr 10 10:29:52 2024;6.5
1372;614.0;17.0;51.0;78.0;Cactei;Wed Apr 10 10:29:53 2024;6.4
1373;611.0;17.0;51.0;81.0;Cactei;Wed Apr 10 10:29:53 2024;6.4
1374;610.0;17.0;51.0;82.0;Cactei;Wed Apr 10 10:29:54 2024;6.5
1375;610.0;17.4;51.0;83.0;Cactei;Wed Apr 10 10:29:55 2024;6.5
1376;611.0;17.4;51.0;75.0;Cactei;Wed Apr 10 10:29:55 2024;6.3
1377;626.0;17.4;51.0;5.0;Cactei;Wed Apr 10 10:29:56 2024;3
1378;625.0;17.4;51.0;3.0;Cactei;Wed Apr 10 10:29:56 2024;3
1379;623.0;17.4;51.0;10.0;Cactei;Wed Apr 10 10:29:57 2024;3.5
1380;619.0;17.4;52.0;15.0;Cactei;Wed Apr 10 10:29:57 2024;4
1381;621.0;17.4;52.0;16.0;Cactei;Wed Apr 10 10:29:58 2024;4
1382;622.0;17.4;52.0;16.0;Cactei;Wed Apr 10 10:29:58 2024;4
1383;621.0;17.4;52.0;15.0;Cactei;Wed Apr 10 10:29:59 2024;4
1384;622.0;17.4;52.0;18.0;Cactei;Wed Apr 10 10:29:59 2024;4
1385;620.0;17.4;52.0;25.0;Cactei;Wed Apr 10 10:30:00 2024;4.5
1386;621.0;17.4;52.0;29.0;Cactei;Wed Apr 10 10:30:00 2024;4.5
1387;621.0;17.4;52.0;30.0;Cactei;Wed Apr 10 10:30:01 2024;4.5
1388;617.0;17.4;52.0;30.0;Cactei;Wed Apr 10 10:30:01 2024;4.5
1389;593.0;17.4;52.0;33.0;Cactei;Wed Apr 10 10:30:02 2024;4.5
1390;579.0;17.8;52.0;34.0;Cactei;Wed Apr 10 10:30:02 2024;4.5
1391;553.0;17.8;52.0;33.0;Cactei;Wed Apr 10 10:30:03 2024;4.5
1392;587.0;17.8;52.0;32.0;Cactei;Wed Apr 10 10:30:03 2024;4.5
1393;587.0;17.8;52.0;34.0;Cactei;Wed Apr 10 10:30:04 2024;4.5
1394;586.0;17.8;53.0;36.0;Cactei;Wed Apr 10 10:30:05 2024;4.5
1395;586.0;17.8;53.0;35.0;Cactei;Wed Apr 10 10:30:06 2024;4.5
1396;589.0;17.8;53.0;33.0;Cactei;Wed Apr 10 10:30:06 2024;4.5
1397;599.0;17.8;53.0;23.0;Cactei;Wed Apr 10 10:30:07 2024;4.5
1398;599.0;17.8;53.0;24.0;Cactei;Wed Apr 10 10:30:08 2024;4.5
1399;601.0;17.8;53.0;22.0;Cactei;Wed Apr 10 10:30:08 2024;4
1400;594.0;17.8;53.0;29.0;Cactei;Wed Apr 10 10:30:09 2024;4
1401;599.0;17.8;53.0;25.0;Cactei;Wed Apr 10 10:30:09 2024;4
1402;589.0;18.2;53.0;5.0;Cactei;Wed Apr 10 10:30:10 2024;3
1403;598.0;18.2;53.0;2.0;Cactei;Wed Apr 10 10:30:11 2024;3
1404;596.0;18.2;53.0;3.0;Cactei;Wed Apr 10 10:30:12 2024;3
1405;598.0;18.2;53.0;6.0;Cactei;Wed Apr 10 10:30:13 2024;3
1406;595.0;18.2;53.0;6.0;Cactei;Wed Apr 10 10:30:13 2024;3
1407;589.0;18.2;53.0;6.0;Cactei;Wed Apr 10 10:30:14 2024;3
1408;569.0;18.2;53.0;14.0;Cactei;Wed Apr 10 10:30:14 2024;3.5
1409;591.0;18.2;53.0;9.0;Cactei;Wed Apr 10 10:30:15 2024;3
1410;583.0;18.2;53.0;20.0;Cactei;Wed Apr 10 10:30:15 2024;3.5
1411;590.0;18.2;54.0;12.0;Cactei;Wed Apr 10 10:30:16 2024;3
1412;588.0;18.2;54.0;20.0;Cactei;Wed Apr 10 10:30:17 2024;3.5
1413;595.0;18.2;54.0;14.0;Cactei;Wed Apr 10 10:30:17 2024;3
1414;598.0;18.6;54.0;9.0;Cactei;Wed Apr 10 10:30:18 2024;3
1415;594.0;18.6;54.0;13.0;Cactei;Wed Apr 10 10:30:18 2024;3
1416;590.0;18.6;54.0;19.0;Cactei;Wed Apr 10 10:30:19 2024;3
1417;595.0;18.6;54.0;11.0;Cactei;Wed Apr 10 10:30:19 2024;3
1418;591.0;18.6;54.0;15.0;Cactei;Wed Apr 10 10:30:20 2024;3
1419;595.0;18.6;54.0;9.0;Cactei;Wed Apr 10 10:30:20 2024;3
1420;588.0;18.6;54.0;20.0;Cactei;Wed Apr 10 10:30:21 2024;3.5
1421;586.0;18.6;54.0;23.0;Cactei;Wed Apr 10 10:30:21 2024;3.5
1422;585.0;18.6;54.0;25.0;Cactei;Wed Apr 10 10:30:22 2024;3.5
1423;583.0;18.6;54.0;27.0;Cactei;Wed Apr 10 10:30:22 2024;3.5
1424;582.0;18.6;54.0;28.0;Cactei;Wed Apr 10 10:30:23 2024;3.5
1425;582.0;18.6;54.0;17.0;Cactei;Wed Apr 10 10:30:23 2024;3.5
1426;583.0;18.7;54.0;13.0;Cactei;Wed Apr 10 10:30:24 2024;3.53
1427;581.0;19.0;54.0;23.0;Cactei;Wed Apr 10 10:30:24 2024;3.5
1428;579.0;19.0;54.0;26.0;Cactei;Wed Apr 10 10:30:25 2024;3.5
1429;579.0;19.0;54.0;25.0;Cactei;Wed Apr 10 10:30:25 2024;3.5
1430;581.0;19.0;54.0;25.0;Cactei;Wed Apr 10 10:30:26 2024;3.5
1431;584.0;19.0;54.0;22.0;Cactei;Wed Apr 10 10:30:26 2024;3.5
1432;583.0;19.0;54.0;22.0;Cactei;Wed Apr 10 10:30:27 2024;3.5
1433;582.0;19.0;54.0;24.0;Cactei;Wed Apr 10 10:30:28 2024;3.8
1434;584.0;19.0;54.0;18.0;Cactei;Wed Apr 10 10:30:29 2024;3.5
1435;584.0;19.0;54.0;13.0;Cactei;Wed Apr 10 10:30:29 2024;3
1436;585.0;19.0;54.0;12.0;Cactei;Wed Apr 10 10:30:30 2024;3
1437;587.0;19.0;54.0;9.0;Cactei;Wed Apr 10 10:30:31 2024;3
1438;589.0;19.1;54.0;9.0;Cactei;Wed Apr 10 10:30:31 2024;3
1439;590.0;19.4;54.0;8.0;Cactei;Wed Apr 10 10:30:32 2024;3
1440;590.0;19.4;54.0;9.0;Cactei;Wed Apr 10 10:30:32 2024;3
1441;589.0;19.4;54.0;9.0;Cactei;Wed Apr 10 10:30:33 2024;3
1442;588.0;19.4;54.0;10.0;Cactei;Wed Apr 10 10:30:34 2024;3
1443;589.0;19.4;54.0;10.0;Cactei;Wed Apr 10 10:30:35 2024;3
1444;587.0;19.4;54.0;11.0;Cactei;Wed Apr 10 10:30:35 2024;3
1445;585.0;19.4;54.0;13.0;Cactei;Wed Apr 10 10:30:36 2024;3.2
1446;585.0;19.4;54.0;12.0;Cactei;Wed Apr 10 10:30:36 2024;3.2
1447;586.0;19.4;54.0;12.0;Cactei;Wed Apr 10 10:30:37 2024;3.2
1448;584.0;19.4;54.0;12.0;Cactei;Wed Apr 10 10:30:39 2024;3.2
1449;584.0;19.8;54.0;12.0;Cactei;Wed Apr 10 10:30:39 2024;3
1450;583.0;19.8;55.0;14.0;Cactei;Wed Apr 10 10:30:40 2024;3.2
1451;582.0;19.8;55.0;12.0;Cactei;Wed Apr 10 10:30:40 2024;3.2
1452;578.0;19.8;55.0;11.0;Cactei;Wed Apr 10 10:30:41 2024;3.2
1453;578.0;19.8;55.0;10.0;Cactei;Wed Apr 10 10:30:41 2024;3.2
1454;580.0;19.8;55.0;9.0;Cactei;Wed Apr 10 10:30:42 2024;3.2
1455;579.0;19.8;55.0;9.0;Cactei;Wed Apr 10 10:30:42 2024;3.2
1456;581.0;19.8;55.0;9.0;Cactei;Wed Apr 10 10:30:43 2024;3.2
1457;583.0;19.8;55.0;10.0;Cactei;Wed Apr 10 10:30:43 2024;3.2
1458;584.0;19.8;55.0;11.0;Cactei;Wed Apr 10 10:30:44 2024;3.2
1459;586.0;19.8;55.0;10.0;Cactei;Wed Apr 10 10:30:44 2024;3.2
1460;586.0;19.8;55.0;9.0;Cactei;Wed Apr 10 10:30:45 2024;3.2
1461;583.0;19.8;55.0;13.0;Cactei;Wed Apr 10 10:30:45 2024;3.2
1462;581.0;19.8;55.0;15.0;Cactei;Wed Apr 10 10:30:46 2024;3.2
1463;583.0;19.8;55.0;12.0;Cactei;Wed Apr 10 10:30:47 2024;3.2
1464;584.0;20.2;55.0;10.0;Cactei;Wed Apr 10 10:30:48 2024;3.2
1465;584.0;20.2;55.0;12.0;Cactei;Wed Apr 10 10:30:49 2024;3.2
1466;584.0;20.2;55.0;11.0;Cactei;Wed Apr 10 10:30:50 2024;3.2
1467;580.0;20.2;55.0;13.0;Cactei;Wed Apr 10 10:30:51 2024;3.2
1468;580.0;20.2;55.0;12.0;Cactei;Wed Apr 10 10:30:52 2024;3.2
1469;579.0;20.2;55.0;12.0;Cactei;Wed Apr 10 10:30:52 2024;3.2
1470;579.0;20.2;55.0;11.0;Cactei;Wed Apr 10 10:30:53 2024;3.2
1471;576.0;20.2;55.0;13.0;Cactei;Wed Apr 10 10:30:55 2024;3.2
1472;577.0;20.2;55.0;12.0;Cactei;Wed Apr 10 10:30:55 2024;3.2
1473;576.0;20.5;55.0;13.0;Cactei;Wed Apr 10 10:30:56 2024;3.2
1474;576.0;20.6;55.0;13.0;Cactei;Wed Apr 10 10:30:57 2024;3.2
1475;575.0;20.6;55.0;15.0;Cactei;Wed Apr 10 10:30:57 2024;3.2
1476;573.0;20.6;55.0;16.0;Cactei;Wed Apr 10 10:30:58 2024;3.3
1477;572.0;20.6;55.0;17.0;Cactei;Wed Apr 10 10:30:58 2024;3.3
1478;572.0;20.6;55.0;18.0;Cactei;Wed Apr 10 10:31:00 2024;3.3
1479;572.0;20.6;55.0;19.0;Cactei;Wed Apr 10 10:31:00 2024;3.5
1480;555.0;20.6;55.0;19.0;Cactei;Wed Apr 10 10:31:01 2024;3.5
1481;562.0;20.6;55.0;18.0;Cactei;Wed Apr 10 10:31:02 2024;3.5
1482;568.0;20.6;55.0;18.0;Cactei;Wed Apr 10 10:31:03 2024;3.5
1483;568.0;20.6;55.0;19.0;Cactei;Wed Apr 10 10:31:04 2024;3.5
1484;569.0;20.6;55.0;19.0;Cactei;Wed Apr 10 10:31:05 2024;3.5
1485;569.0;21.0;54.0;20.0;Cactei;Wed Apr 10 10:31:06 2024;3.5
1486;572.0;21.0;54.0;20.0;Cactei;Wed Apr 10 10:31:06 2024;3.5
